tree_number,lambda.sim,mu_0.sim,beta.sim,time_decline,time80,final_rich80,time50,time20,time_s20,ntip80,ntip50,ntip20,ntip_s20,mu_f.sim.80,mu_f.sim.50,mu_f.sim.20,mu_f.sim.s20,lambda.fit.80,mu_f.fit.80,beta.fit.80,lambda.fit.50,mu_f.fit.50,beta.fit.50,lambda.fit.20,mu_f.fit.20,beta.fit.20,lambda.fit.s20,mu_f.fit.s20,beta.fit.s20,cga.80,cga.50,cga.20,cga.s20,gamma.80,gamma.50,gamma.20,gamma.s20,decline.length.80,decline.length.50,decline.length.20,gamma.orig.80,gamma.orig.50,gamma.orig.20,gamma.orig.s20
1791,4.761260027,4.87777625,0.728090545,5.129051893,20.42905189,76.12093594,12.52905189,8.329051893,3.3,64,150,158,236,4.87777455784906,4.87724357271669,4.86643846700151,4.43646698536544,4.56473067723271,4.58986682318699,135.28800876141,4.65137685183583,4.57033077761586,589.823212193038,5.16932403741925,5.04103038707192,30.3216995966256,4.23124028553919,3.49181887332893,17.6921771779001,20.2271322535,12.32713225766,8.12713225742,3.0980803636,0.690638085909223,0.537044907975522,0.521644593561445,0.295203683636111,15.2999999916742,7.39999999167417,3.19999999467418,9.41904770248851,11.3162384003255,11.2848979779262,7.8215050221997
1792,5.808341752,7.22460744,0.512866179,3.177182191,5.877182191,184.2117464,4.877182191,4.177182191,2.4,157,354,676,668,6.86998977668042,6.63237074159813,6.37658024177553,5.11476331709546,6.12807184231393,6.00012996917153,1197.16025760029,4.25557773191602,3.94107729405066,467.806330974583,5.6509917375514,5.18122207770986,1445.87331186056,4.91427268139702,3.38095508839594,237.061760112614,5.6877657991,4.68776579939,3.98776579979,2.210583608653,0.537844999642551,0.397099811013728,0.387259593838966,0.193162031820476,2.70000000344285,1.70000000344285,1.00000000344285,11.598013549433,12.9042164605968,17.4137682850981,8.63414836176419
1793,7.696779172,9.247600003,0.808686415,2.208000117,4.308000117,88.58662206,3.508000117,2.908000117,1.6,51,165,239,294,8.96379194224362,8.70561013948133,8.36712710407934,6.71190998938741,4.17325483516371,3.96803456126014,1545.11116894433,5.74890906219141,5.36723724343089,1325.96508381617,5.42877598561064,4.77391625163093,65.3323685947902,8.12536805307853,5.90802021132762,131.046846293665,3.9391017219,3.448344038844,2.84834403908,1.54034392201,0.424134246356674,0.40415859147904,0.339526066359766,0.218088402282178,2.09999999920718,1.29999999920718,0.699999999207177,5.14235444743786,8.93729812054132,9.05332106265599,6.45482725252613
1794,6.210679104,7.694610949,0.911221702,1.806174047,3.906174047,12.50457548,3.106174047,2.506174047,1.2,2,25,63,46,7.47565185594961,7.24071758733769,6.91046488788184,5.11650715621475,0.587143773875796,165.175520047204,0.00996513871841648,3.37495416788166,3.0762942803172,44.9854565604932,5.10002797624889,4.34641138813162,101.207671030678,5.55343116633872,3.15487030236715,449.256454974887,0.7180409119,2.9660679612,2.3660679611,1.0598939137,NA,0.376090114759431,0.306136843454221,0.139563019008795,2.09999999920756,1.29999999920756,0.699999999207561,NA,3.12403912186829,4.14134245702779,1.603457011672
1795,6.528802046,7.773502043,0.799799825,2.290355892,4.790355892,40.56076501,3.790355892,3.190355892,1.6,26,55,82,92,7.60496589565359,7.39849302409429,7.16753235131563,5.61148618033357,2.83581668349429,2.71528922127452,10.7373285228036,6.01045471999305,5.74119957406732,1929.746848609,6.57690351911848,6.11532224344889,2215.45754360937,5.59549088976615,3.33207907484001,92.8590793900615,3.7818412837,3.23856685412,2.65840844203,1.113296487172,0.407092111228889,0.412954648046546,0.383501993543386,0.141597222844188,2.50000000000037,1.50000000000037,0.900000000000366,3.45429110900995,5.20715998156157,5.94118733692351,2.32667979095543
1796,4.853513209,5.618527441,0.64760317,3.078938683,6.678938683,34.11404997,5.278938683,4.278938683,2.2,60,96,97,113,5.54419681771832,5.43448480244633,5.26683022203796,4.26685504933919,2.98006686578016,2.86075898037957,7.8142347915016,3.69104341394016,3.47509481936035,11.243527120489,3.1392459377675,2.68274880988816,26.8760041137105,3.41648814322499,1.73009890627045,169.088654627187,6.08271226505,4.92987722601,3.92987722559,1.85093854284,0.455493731113495,0.433500593791043,0.31636712515238,0.117989498705546,3.60000000238057,2.20000000238057,1.20000000238057,6.00837497170096,7.27971288434144,5.34089177900065,2.15310630508429
1797,7.467531422,9.259029585,0.898987449,1.827107838,3.727107838,30.68900005,3.027107838,2.427107838,1.3,2,16,17,20,8.93438488346345,8.64990515062273,8.21440271129699,6.38154770911731,1.3291992315619,11.7438718260032,4.21859083907873,10.8032175813688,11.4420036516139,6750.34413026392,6.5188858322463,7.95151425786621,5.18927759623093,3.15634467124905,1.60531073874571,10.7874349660247,0.07148937473,0.83508212687,1.07616133016,1.29075276756,NA,0.3549847566919,0.344273083616861,0.163463203798266,1.89999999996205,1.19999999996205,0.599999999962054,NA,2.30056416000761,2.30945405337231,1.20120432307898
1798,6.118992062,7.098066106,0.568525186,3.484402138,6.684402138,311.6859439,5.484402138,4.584402138,2.6,81,266,401,365,6.93931673466261,6.78401463247861,6.57420343680352,5.47931183663364,2.99400672656823,2.87014142156674,487.289858909835,4.56207340700988,4.32353440605169,1268.5350890846,5.72392453876943,5.33673444059553,447.081217592621,5.25810396117012,3.891958008728,349.35182643622,6.10524947495,4.9052494749176,4.32283000342,2.338427865,0.441495481181397,0.438862209013526,0.412960231026384,0.222077345449675,3.1999999983516,1.9999999983516,1.0999999983516,6.79673654021926,12.3506773292878,14.2874691402644,7.32855239983928
1799,4.728616892,6.562374099,0.498628551,2.55698447,4.85698447,24.16532462,4.05698447,3.35698447,1.8,18,65,132,98,5.97990473311826,5.69438475846444,5.33182050960136,3.8877173579283,3.22329932289274,3.2024419159271,357.256136664732,4.10130890080465,3.83112908231465,1572.02784984877,4.52550016647312,3.91041627556811,92.6984783263298,4.44890892760094,2.86553549256073,2628.63045608437,4.1658582467,3.8161765154,3.1161765151,1.5591920453,0.493752497139223,0.393951409332035,0.322283708009845,0.168486444535976,2.29999999809717,1.49999999809717,0.799999998097167,3.42081764563656,5.41593646019575,6.36459327018972,2.85930977926559
1800,7.980845238,8.954626024,0.942343436,2.354491214,5.054491214,96.25019025,3.954491214,3.254491214,1.7,15,15,45,80,8.87815905008463,8.73902346380854,8.53762981989452,7.15030125654467,5.54519134338668,15.0663523370764,0.996880651348109,3.11864909939948,3.09044713402703,131.008598361851,4.87785399201444,4.59983819993152,38.9197653217516,6.9932251451694,5.64963085469957,622.349802666843,0.5040687722,3.66031853767,2.960318537473,1.40582732413,0.138872874595794,0.476021886040063,0.425107072021817,0.256801951057844,2.70000000139037,1.60000000139037,0.900000001390372,0.867260823882564,2.97275572551402,4.82828819832683,3.92831447871794
1801,5.695173139,6.780497183,0.914408863,2.003668056,4.503668056,11.52120995,3.503668056,2.803668056,1.3,41,37,40,43,6.67015219388495,6.50515335904584,6.25826786926857,4.71510751837098,3.86772880128652,3.68131898142216,47.558393342863,6.41585678453302,6.26426314295528,401.090527918538,3.76396663405001,3.29892685424075,2028.92282972615,9.09241864634804,7.54376240430315,4411.97826871734,3.887694615767,2.887694616367,2.640190178,1.1365221221,0.43219687877832,0.474607742322228,0.309502060489432,0.270795774026637,2.49999999922812,1.49999999922812,0.799999999228121,4.67492402259218,4.86328216871911,3.30457771901059,3.00327041762381
1802,5.668440357,7.352792895,0.444224745,3.317462623,5.817462623,260.6253732,4.917462623,4.217462623,2.5,962,2672,4333,4668,6.7980112213752,6.52531952456047,6.22351435514819,4.93097521839986,4.41059223278876,4.23929393940166,1126.71903155746,4.73077586510453,4.42684169043787,1236.65437420087,4.5941334603428,4.08027833372331,1309.9169083752,4.81251770623723,3.0518705262982,1633.73403311842,5.7710287642,4.8710287652,4.1710287653,2.4535661415,0.450441453445109,0.40703592334083,0.341983410785703,0.165719016415785,2.50000000113133,1.60000000113133,0.900000001131332,24.1732250348897,36.4291466486422,38.9816087881366,19.6067378225091
1803,7.5200824,9.252772876,0.73803119,2.269887657,4.369887657,104.2646402,3.569887657,3.069887657,1.7,10,34,99,105,8.88496336599228,8.58896675506216,8.29270333987652,6.6141154053125,6.27180436685657,6.62022103454515,201.482142675006,5.53870807617744,5.43415086033328,586.012376299489,5.21574180347623,4.70123703326467,90.8115830905561,6.54869852683547,4.92880939284372,45.1907081005463,3.701134931,3.528412105929,3.028412105829,1.658524448829,0.747134027257286,0.467834465191223,0.3620157088168,0.237367689938414,2.10000000078217,1.30000000078217,0.800000000782167,3.66019427250202,4.58382289522542,6.17552537588244,4.17254321128613
1804,7.258613505,8.391334952,0.661796287,3.025971226,5.825971226,376.5412764,4.725971226,3.925971226,2.3,161,423,721,740,8.21376781508463,8.02361388184147,7.76695335266959,6.5599579207123,5.60931260389574,5.46350558130249,321.01116295773,6.43066789201938,6.15836476525267,285.407578686072,6.4028473627207,5.8763520151499,1578.36340987283,6.79818160908392,5.19702799376626,93.3096743671955,5.56087890052,4.46087890091,3.66087890082,2.2119826982,0.51063720043445,0.465305020732455,0.385469306880044,0.242338214905475,2.79999999892235,1.69999999892235,0.899999998922352,11.1524847981521,16.5363407925902,17.9025491810797,11.4027791451693
1805,5.850885722,6.18133236,0.819801044,3.572627715,9.772627715,77.24308464,6.972627715,5.272627715,2.4,92,105,330,514,6.17928269018143,6.16098153118096,6.0993270981533,5.31716486164812,5.10388302013835,5.05715293265032,736.959094458409,4.08798580654091,3.97465798590329,136.209763399398,5.35933658201813,5.11486185806,67.1935049898916,5.04551848150138,3.6590303215403,315.676185879603,9.6911262504,6.8911262504,5.191126250342,2.318498535792,0.570708158755613,0.508468589668503,0.467868211591161,0.214078473047923,6.19999999877021,3.39999999877021,1.69999999877021,9.37769196908066,8.93806213694882,14.6764523234612,8.39012838210518
1806,4.092000656,5.531916486,0.35277043,3.815369831,6.815369831,89.69044158,5.715369831,4.915369831,2.9,148,430,560,507,5.032206126162,4.79529356321148,4.55510618612301,3.54317887688933,2.40473220888906,2.2411805228143,891.969231522476,3.13469845812832,2.78554253461153,774.362491607583,3.42621143336314,2.92416693045892,1084.52933330875,3.42384046686121,1.89564212210545,191.835904720739,6.6737044962,5.57370449732,4.77370449669,2.75833466576,0.361611649721351,0.342838339085801,0.307513504686371,0.134819675710806,2.99999999779544,1.89999999779544,1.09999999779544,7.56797116298803,12.284907600112,12.5817751535689,5.24758636065494
1807,7.397263415,8.95883888,0.681299644,2.564136677,4.864136677,189.4350596,3.964136677,3.364136677,1.9,79,453,512,539,8.63298100440359,8.35721588108858,8.0534081385437,6.50372952092186,3.28964579571408,3.1252416080771,1278.74883622608,8.11693256687819,7.69238219993251,1630.06285470678,6.6401309693161,6.01126393300839,155.60108913385,7.47316592616658,5.59318759486935,83.0958360108464,4.71941448963,3.81941449003,3.21941449013,1.755277813351,0.377117039533412,0.442636338800647,0.373789250368253,0.23343959437863,2.30000000147836,1.40000000147836,0.800000001478358,5.73168277279794,16.2815580999337,14.6208466802376,9.36962673986083
1808,7.765851385,9.240506168,0.837306669,2.191756992,4.391756992,84.20687288,3.591756992,2.991756992,1.6,18,22,72,82,9.00679067699803,8.78384126852082,8.48579594740443,6.82017108691962,4.16521215043497,4.19996745386373,65.9285586565363,6.55219180238075,6.66474695778484,27.7557486559855,6.1318368474906,5.73479959297956,1547.62735684751,5.65161289096177,3.97853742765963,10.3780560183421,4.1926313133,3.3926313137,2.7926313137,1.4008743216,0.575515094924824,0.619977218448661,0.39069457256033,0.178183632103948,2.19999999876309,1.39999999876309,0.799999998763094,3.98728553973048,4.80232288415932,5.66170224366319,2.76040895882136
1809,8.348914068,9.455569803,0.956046601,2.243887846,4.743887846,103.554574,3.743887846,3.043887846,1.6,179,416,752,651,9.35417910073531,9.19181286377266,8.9405215378497,7.40743525267062,6.89795880879982,6.71597838231307,112.074140117332,7.12592082515591,6.74668525747563,1761.16742043457,7.98533220415784,7.3727807695366,1180.67965232886,7.67426420706899,5.37852548161779,236.63575750679,4.52498421136,3.5253588818106,2.8253588816206,1.3814710355406,0.525645660266028,0.437275177269631,0.394140413107073,0.201371692867892,2.4999999993418,1.4999999993418,0.799999999341801,12.112682784714,15.4104607061238,18.6957213500705,8.88549029409587
1810,5.11841126,6.599629407,0.514502018,2.904067665,5.404067665,56.67235565,4.504067665,3.804067665,2.1,43,113,186,125,6.19036351114252,5.94934041111616,5.6674099221442,4.35944259814177,2.39670540021183,2.25401053482756,19.9360721758061,4.60980172046243,4.32960177504837,1517.95976986772,6.33790331354555,5.86810767847793,529.416284131285,3.15646026775356,161.595213401484,-0.00873292897337942,4.90515350745,4.00515350824,3.30515350794,1.60108584334,0.398730091537909,0.414931245177211,0.399748269342092,0.157890958064649,2.49999999724933,1.59999999724933,0.89999999724933,4.42213063640515,7.57178469244176,9.39195776826018,3.03298626136574
1811,4.346771285,4.909656474,0.760012672,2.849799292,7.049799292,12.25326971,5.249799292,4.149799292,1.9,9,15,39,41,4.88652897235474,4.8188214201792,4.70008618203309,3.75109410666756,1.94565362086012,2.10215411066129,6.03246423424982,1.64425361182598,1.51501728023449,421.455464089469,4.87104213505709,4.76948350452489,46.1961034737548,1.6838882541289,5.76179081355223,-3.95847895979393e-06,6.922793736,5.122793736,4.0512772547,1.8014779621,0.739925485298034,0.402838617454747,0.515671354123745,0.110074338792234,4.20000000127062,2.40000000127062,1.30000000127062,3.39076454500518,2.51572635968247,5.43293483731249,1.19063601788458
1812,5.171262074,5.670506782,0.87257938,2.784775178,7.284775178,18.6656804,5.284775178,4.084775178,1.9,25,70,59,76,5.6606664528175,5.61415308061182,5.50993466319279,4.59005672769048,6.9694078817447,7.10560026235329,1023.26043675899,4.83069519649104,4.62515325556202,1287.09264940679,3.84039106302544,3.56489678941187,68.280953568108,3.10010350986596,1.40794248081313,13.338510489138,6.992684576,4.99268457615,3.7926845764,1.6079093979,0.694780765742265,0.450203652225227,0.383034031960113,0.102779230232769,4.49999999808544,2.49999999808544,1.29999999808544,5.77128248821119,6.43019432127011,5.00881991175318,1.53137604040529
1813,6.788486907,7.358093327,0.914783373,2.796957798,6.796957798,67.9155649,5.096957798,3.996957798,1.9,75,289,425,412,7.34342321629123,7.28861993204792,7.16805883678442,6.06412666574421,5.52886844193009,5.47223911906121,42.8672096645392,6.15568604709501,5.9171836734432,242.706342480273,5.88757352565079,5.46627859782279,80.3438394276267,7.17842132388385,5.47530070253191,2442.80247625873,6.69444751365,5.09340916563,3.9934091658,1.89645136736,0.58838213761857,0.479367483461357,0.414930979416604,0.235067340003147,4.00000000039888,2.30000000039888,1.20000000039888,8.70726048945493,14.0659849138361,14.7810971763073,8.24413032608478
1814,6.343784322,7.050386181,0.974840923,2.359739166,5.759739166,25.2966811,4.259739166,3.359739166,1.6,41,59,153,134,7.02469858506539,6.93952601831964,6.78381896161732,5.5684685940669,6.97236425157558,6.98335114297123,1085.48210462747,6.11700314946957,6.0015031558353,1545.63283481294,5.40746502063718,4.92233274274894,62.1145145621823,6.91903637300121,5.28149291678996,91.6898203240931,5.72814543635,4.2281454363,3.32814543592,1.5684062698,0.610603991194579,0.505709633814103,0.379892803557292,0.242670839618809,3.40000000071802,1.90000000071802,1.00000000071802,6.60469199776505,6.61301156571191,8.08556118115264,4.8290887354566
1815,6.895756513,8.218382073,0.948226052,1.926496889,4.126496889,22.52889561,3.226496889,2.626496889,1.3,27,52,76,70,8.05415061092301,7.83282846907415,7.53734559849503,5.8226724176869,10.5894898301969,10.7411525347052,1827.617471635,4.34016932325054,3.94548245615882,87.4706094923341,5.84804911048301,5.14279927549855,2219.50458425163,3.22150777411633,11.3111085172654,2.15597482639531e-07,3.5896270415,3.00547627594,2.40547627537,1.07897938652,0.656679480669244,0.36593417144796,0.324559847432611,0.00710330701680332,2.19999999925817,1.29999999925817,0.699999999258173,5.68701112403537,4.48175999747819,4.83583281281896,0.101455517332934
1816,4.743212801,6.368041635,0.385579634,3.542431681,6.242431681,139.2442743,5.242431681,4.542431681,2.7,51,186,224,271,5.79434959146128,5.52444675713149,5.26306648983845,4.11962337176964,3.0879297230434,2.9900319270654,1027.44967202088,4.30081528375134,4.0492026785558,478.462492562407,4.28838037383382,3.91387110857552,118.3926534365,4.44871801091223,3.30150918794023,1836.13258938364,6.00987626685,5.00987626718,4.30987626723,2.4674445855,0.446432393546096,0.423918779820591,0.376935842271471,0.220530737513515,2.70000000430638,1.70000000430638,1.00000000430638,5.41270511436496,9.95983618340621,9.72757416007762,6.26478104916059
1817,3.018016551,3.718965412,0.303306929,5.501904847,10.40190485,88.6219377,8.501904847,7.101904847,4.1,26,90,129,145,3.5603898870828,3.43679416549601,3.28751877065943,2.64657830402527,2.70999214779044,2.74083231157899,9.12375195963048,1.86422784885128,1.67377705755053,31.8842825055951,2.36847194952328,2.12374469107405,376.91681254911,2.52675546701426,1.81822335082464,1272.61428615476,9.7787832635,7.8787832639,6.47878326393,3.4768784162,0.635519814141095,0.363700618935167,0.349903701449734,0.200606911306006,4.90000001004619,3.0000000070462,1.6000000070462,5.39256444189099,5.90943559203834,6.82984778086698,4.1550335736962
1818,2.311617494,4.070266308,0.147737475,5.680093262,9.680093262,57.28647291,8.280093262,7.180093262,4.4,8,25,50,63,3.09632487451282,2.87253599743306,2.66118268482626,1.94549635468001,0.375669205518608,26.5658630204918,-0.00234447543957014,0.914109379295697,4.84170445827325,0.0475528019535516,2.62685540652777,2.49306992106105,26.353877188778,2.09594076116898,1.39963580372967,38.4841949394885,8.048325893,6.6483258931,5.54832589257,3.322589082,0.523937537366774,0.421192086985925,0.408519744930671,0.175761423888494,4.00000001300902,2.60000001300902,1.50000001300902,2.22287871354136,3.49868424062955,4.90223693916806,2.37765647167498
1819,5.729956205,7.572017286,0.665692179,2.123465563,4.123465563,21.90084009,3.423465563,2.823465563,1.5,48,95,189,244,7.08550798504305,6.79672465626055,6.41609265125938,4.78235303700763,3.53177942779977,3.35880655583324,22.7580882294331,4.65345060908091,4.34560906581158,1776.54630588233,4.3106545813052,3.67893585242313,1866.47620064041,4.939798787448,2.72880395160616,22.9086175361185,3.92918736619,3.3749024535,2.77490245388,1.451436890511,0.430738544153226,0.373695177207895,0.293373314231836,0.142123786118624,1.99999999830476,1.29999999830476,0.699999998304755,5.0600321828873,6.2419400706587,6.9486756107471,3.82943831933387
1820,4.929054701,6.413464118,0.607033236,2.410712411,4.810712411,18.7648792,3.910712411,3.210712411,1.7,50,83,119,166,6.06765307560001,5.81628182329413,5.50008989150305,4.12828811267308,4.38177058629205,4.25804947748814,1320.8287633253,5.41724764650917,5.21878918071332,1664.2962077892,3.98538975948088,3.53511954666659,223.445063256251,5.68769595676297,4.14587349991865,2831.13203825649,4.688008315245,3.7880083158,3.0892903535,1.57857794257,0.476016755990832,0.452797004151792,0.314221710486489,0.214545419741342,2.40000000180414,1.50000000180414,0.800000001804139,5.71220107188998,7.05840675035292,5.88694185912433,4.75884761984856
1821,6.340625863,7.824710323,0.562324925,2.956455572,5.456455572,196.1080086,4.556455572,3.856455572,2.2,234,528,953,827,7.46086056670142,7.22115756455272,6.93003498197546,5.55382019542658,5.11051209039039,4.97136104364894,1213.87609594882,5.50044209471467,5.18389283585862,644.393927859119,5.54221871583319,4.96341983793658,1443.12629129917,5.31448902832174,3.46058938124892,1838.70108852231,5.4314249136,4.5314249143124,3.83142491415,2.1749693416,0.467943058010242,0.423458415863829,0.353001453967094,0.17436436952193,2.49999999706036,1.59999999706036,0.899999997060356,12.3451857440795,16.8214824937101,18.8550366112804,8.67451785766685
1822,7.595083944,8.581102602,0.944114548,2.291716,4.991716,65.07568389,3.891716,3.191716,1.6,25,8,3,10,8.50404401539576,8.36340825514012,8.15953835776861,6.68655678228431,6.95541962530506,8.21498714657973,4.74076492772765,7.13084031466753,17.8568151253028,2.0491902784537,2.76662363816919,16.2653877611546,1.23497370292282,5.22470463109359,246.620024312655,0.0574996132628572,1.41719193013,0.3171919302,0.2377281583,0.48390190141,0.374946916064935,0.159886033820237,-0.463259894334299,0.236043463016944,2.70000000022427,1.60000000022427,0.900000000224273,3.11454300031253,0.678338992387867,-0.802389674095995,1.15637208302205
1823,2.26161078,2.297262186,0.40755244,10.22122394,57.92122394,35.70933255,32.22122394,18.92122394,6.1,120,87,40,76,2.29726218587139,2.29725763480343,2.29623370561914,2.10604622886188,1.8224069941264,1.84826345458737,3.28732713905152,1.94000452692802,1.91004881243437,73.528588478353,1.32865428764107,1.30217856445183,47.6973418366502,2.55668228872093,2.24434118278389,758.133114374991,19.10811776047,12.29388017782,15.66344833689,5.3081312007,0.424947324686675,0.370417555759387,0.476321163174596,0.325062099286699,47.7000000064678,22.0000000064678,8.70000000646778,7.99533620184043,5.91509401715336,5.08571833231374,4.84331619690208
1824,5.624135012,6.542283481,0.581580315,3.376459589,6.676459589,142.723121,5.376459589,4.476459589,2.5,47,206,311,291,6.40757082057775,6.25536490210751,6.05802405765312,5.01370917759274,3.57392302102577,3.5168696112019,69.544564176761,5.89435443874121,5.69389695146747,157.300054689785,3.90727957104559,3.42619277242779,48.9413810279354,4.47054662010765,2.79830951975041,132.906071600196,6.157474299889,5.3752322576,4.4752322578,2.4987726689,0.494431937479083,0.491662027164184,0.338891673921929,0.16791705254139,3.3000000003594,2.0000000003594,1.1000000003594,5.74477997906866,12.1630468206194,10.3181245528388,4.94429472980131
1825,3.750511391,5.156018999,0.287098046,4.527255631,7.827255631,162.5508679,6.627255631,5.727255631,3.5,126,342,412,315,4.61104926908364,4.38689830468642,4.16012965771677,3.26838987681977,2.17621120735914,2.02822480562766,800.151537797998,3.1138629566376,2.82887688386419,131.464834356067,3.01276137925646,2.58702734706339,973.843862456547,3.0363277206652,2.00852711929763,165.900877229824,7.45916448052,6.2591644811,5.3591644807,3.13190884989,0.393344968757844,0.372234644683933,0.31046486470442,0.180032236796294,3.29999999954482,2.09999999954482,1.19999999954482,7.58656301458866,11.888221200711,10.8884237438483,5.51674707617073
1826,5.618528882,5.798068962,0.845320737,4.110725765,14.31072577,73.63686611,9.210725765,6.410725765,2.7,137,115,276,369,5.79803663566486,5.79565983916701,5.77237744716977,5.20641957152834,5.72274761085645,5.68093982345939,551.314894509798,6.61947006852784,6.58321865313084,552.230998922904,4.14986454081893,3.89204565956546,954.60947072425,5.1568739542484,3.8214624309164,1718.09819839981,13.72608006575,9.13811151629,6.33811151591,2.62738575096,0.586482322100488,0.636984260087822,0.42610393395736,0.219020293813135,10.2000000046144,5.09999999961436,2.29999999961436,11.8027290583676,11.7281240288579,12.216630894109,7.26738246559881
1827,3.459474943,4.956348147,0.33933345,3.528360696,6.528360696,27.2203905,5.428360696,4.628360696,2.6,146,350,575,535,4.41550282318722,4.17078556580634,3.9257786016578,2.90519480894292,2.64524446364021,2.45820603189491,812.469331689296,2.73576186581458,2.45872610494472,52.1692809606993,2.69611749389005,2.23107174518005,1088.57957722135,2.70576935237056,1.39285961988123,262.774771091756,6.49381745757,5.39381745804,4.59381745824,2.56545676234,0.391069242257502,0.352184248992403,0.279612965748502,0.118156412565822,3.00000000213117,1.90000000213117,1.10000000213117,8.12822156240947,11.3794213398059,11.5929842079864,4.72477931662941
1828,5.512182453,5.917168173,0.715964932,3.745660347,9.145660347,96.79342356,6.745660347,5.345660347,2.6,70,233,372,518,5.90868876042285,5.86989433604062,5.78836210589128,4.99741583030887,5.60078945224683,5.5953310482486,24.2124281464785,5.36354970126038,5.23251953151219,351.174138452726,5.15920843684023,4.8549977342709,902.498833339438,4.86757866229138,3.43909559509183,181.242866331216,8.83324974181,6.560352464748,5.1603524645,2.4146921176,0.639008831977863,0.517706433164733,0.428835404013695,0.203668650822752,5.39999999802144,2.99999999802144,1.59999999802144,9.12687167755335,13.628566542433,14.2873644226814,8.01326794258637
1829,7.418423458,7.675529092,0.890797823,3.812655793,11.21265579,310.4890798,7.612655793,5.612655793,2.6,24,417,532,739,7.67517649053728,7.66681923563864,7.62379841632525,6.91826037448693,5.69400319696568,5.76191620567214,670.117558964788,5.98639518409303,5.84856356763364,33.5883856482414,6.76463715022867,6.52597643965963,1219.75541907652,6.95338332251968,5.56489770241189,2013.94851968111,11.01422265243,7.4142226554,5.41422265563,2.40156686281,0.735065188560663,0.551710313838295,0.489229781493604,0.262676084271206,7.39999999788573,3.80000000088573,1.80000000088573,5.9716978217778,19.4668543078346,19.5079416845921,12.3513635491571
1830,3.645787806,5.480426941,0.414636778,2.639262263,5.139262263,10.39364746,4.239262263,3.539262263,1.9,27,81,76,67,4.82975138517909,4.53542759066094,4.21719343836932,2.98771031884855,2.34765022385291,2.17783603209899,16.917353618629,3.17508894719299,2.80725062230886,335.931577126219,4.08337949515466,3.65968944851782,282.746042089242,2.60193962620132,7.13393542250995,0.0934898957930463,4.593471998,3.9226750131,3.222675013068,1.58341275056,0.392140715823726,0.332911826353645,0.341723476028317,0.0483955283542006,2.49999999916034,1.59999999916034,0.899999999160343,3.39603821761561,5.12511242197577,5.09156511922321,0.675806774983083
1831,3.93128485,4.650503905,0.366231773,5.096676529,9.696676529,234.9453591,7.896676529,6.696676529,3.8,23,69,141,276,4.51708420190289,4.39256648087466,4.25021156068225,3.49412343430952,1.6155490156536,1.58744289883311,137.835080729071,2.39450543151086,2.2872831748544,440.273757846992,3.09224964642561,2.88183605676085,909.119613807065,4.34777477457451,3.43480460796516,267.27784432519,9.564783479,7.76478347941,6.56478347941,3.66810695041,0.47328250455862,0.422792215826657,0.404711662081391,0.254148981268568,4.59999999936956,2.79999999936956,1.59999999936956,3.7565634208197,5.99411418063474,8.26444600503218,7.28658913668375
1832,5.943927149,6.218694667,0.674507044,4.624695884,12.02469588,376.9450829,8.624695884,6.624695884,3.3,281,863,1296,1177,6.21682721818363,6.20019232762148,6.14739360194385,5.54724298510207,5.32635865272288,5.26619168535663,615.602197836756,5.24618004319945,5.08829455219209,787.115116675155,6.39793417514709,6.14777362305415,254.232115049233,5.66461260809005,4.56760632191475,1496.25999944963,11.98016365199,8.58016365346,6.580163653172,3.2554677691,0.599683026553245,0.514000504389969,0.485219343011041,0.263166037569049,7.39999999310917,3.99999999710917,1.99999999710917,17.3494010261243,26.1231622764061,30.2319298366823,15.6246177789258
1833,7.842485211,8.506536104,0.933738013,2.731206477,6.231206477,144.8824934,4.731206477,3.831206477,1.9,80,141,324,157,8.48124947530433,8.40393150405842,8.26877961910324,7.06352410263006,7.57456095680112,7.52482408990703,46.9204132615102,6.52437224972428,6.28231701101801,752.742848584221,8.03679920951886,7.48427721006323,192.291955143897,6.77853481745474,4.98386045392661,29.3355894522881,5.7369621348,4.23696213563,3.33696213537,1.40575565924,0.596460090720826,0.474389023121791,0.41296166775033,0.21981470538811,3.5000000012352,2.0000000012352,1.1000000012352,9.12408492499444,9.68729798100443,12.8350718542623,4.7400532368066
1834,7.614325959,9.082154625,0.948579256,1.921323111,4.021323111,36.50588827,3.221323111,2.621323111,1.4,229,420,716,888,8.8819133424474,8.6544698329944,8.32653809610507,6.67534876394942,6.00194303405884,5.7800519143788,84.6574117524843,6.5114681424898,6.11466609537275,1930.83107847389,6.86420885990105,6.17530265548063,2189.52647736513,7.29561944087225,4.61146605163609,266.151094346646,3.9474936695,3.1474936696,2.5474936695,1.326170559031,0.476489688879303,0.41525933955279,0.356910108558403,0.167893963485444,2.10000000005172,1.30000000005172,0.700000000051716,12.4344638194515,14.7051066005527,16.5184229397448,8.65590676631603
