tree_number,lambda.sim,mu_0.sim,beta.sim,time_decline,time80,final_rich80,time50,time20,time_s20,ntip80,ntip50,ntip20,ntip_s20,mu_f.sim.80,mu_f.sim.50,mu_f.sim.20,mu_f.sim.s20,lambda.fit.80,mu_f.fit.80,beta.fit.80,lambda.fit.50,mu_f.fit.50,beta.fit.50,lambda.fit.20,mu_f.fit.20,beta.fit.20,lambda.fit.s20,mu_f.fit.s20,beta.fit.s20
1017,2.250213319,3.339606402,0.175052623,6.399402668,11.19940267,71.7791152,9.499402668,8.199402668,4.9,216,578,869,945,2.86942272433758,2.7064529067169,2.54465475513795,1.92323945702448,1.53486669504203,1.44621559716123,557.825840824804,1.77928215189642,1.59633273093312,242.030230355454,1.8376751315381,1.55664629481505,646.709709175825,1.86421005000832,1.05840354376789,821.020417854058
1018,3.701709488,4.785731563,0.417782865,3.554383764,6.954383764,29.90119867,5.654383764,4.754383764,2.6,28,80,157,147,4.52382919169864,4.33490192281306,4.12911901943703,3.17062094095957,3.40331595769685,3.39180721111759,230.321134437204,4.03224927854203,3.86675019558057,176.029267426658,2.97060052990087,2.53200870049861,19.4986645421714,4.36613664259997,3.43401458469545,1835.47246680588
1019,6.258589529,7.299713392,0.675676798,2.882346003,5.782346003,104.8341939,4.682346003,3.882346003,2.1,85,221,436,471,7.15298351385315,6.99117761403959,6.76997713787408,5.53336597144646,5.28100355879929,5.17390321637051,1176.05804226355,4.78465088755631,4.49197950058258,1347.70175960942,5.29793720490419,4.83707929849471,1543.25777131947,5.13408650428187,3.39265906966804,1069.31414026678
1020,7.956513027,8.970432149,0.843534514,2.584494973,5.384494973,181.7157245,4.284494973,3.484494973,1.9,93,262,414,469,8.87487908082427,8.72876297380416,8.4958677362815,7.16424463951309,5.53892909704212,5.44096124142538,1275.98070127937,7.61966395772884,7.36402423598693,1622.59436899919,5.77485843814996,5.23616881381354,109.305709493727,7.47373745820186,5.62545924719137,645.076429065379
1021,5.502852716,7.455090161,0.539296192,2.484573303,4.684573303,42.26046916,3.884573303,3.284573303,1.8,2,3,9,26,6.85906685060365,6.53753130022539,6.18696549588169,4.63106311558226,3.23834440118925,10.9754994492161,4.45669025782109,2.0086911075329,18.352999104906,0.461383502767071,5.49486011668346,6.10007785380523,12.6213900053369,3.41730383425676,266.448626930083,0.0130122136009939
1022,5.776878003,6.724415824,0.823413564,2.379889727,5.279889727,23.36627912,4.179889727,3.379889727,1.6,79,207,317,266,6.63741065621299,6.50918254960252,6.30851231312694,4.92352156336671,5.67297258016716,5.5683350702152,1088.19301050033,6.65550839102933,6.42933034736829,311.507339048797,4.66598186917491,4.11089346512881,1631.50693758191,5.76514914905075,3.91070764312562,823.515515274877
1023,5.453773477,6.61097049,0.487240856,3.576731568,6.676731568,231.5409345,5.476731568,4.676731568,2.7,258,669,1008,1105,6.35544827856452,6.1524530324727,5.93388939532618,4.83707112708503,4.94234547733788,4.82551457884473,535.156971056211,4.74248039949306,4.47086012815522,1197.13456082532,4.91753219507682,4.49093003028333,1322.91122204484,5.48844854677498,4.12381155482452,1947.24054973364
1024,5.805372375,7.292849405,0.668022817,2.379878167,4.779878167,34.49893118,3.879878167,3.279878167,1.7,62,119,192,259,6.9935088409288,6.74674920751705,6.47750047141603,4.9502631748032,4.7245038439924,4.55189025244629,289.630228463188,4.73516789274691,4.44362783923867,1664.62002056042,4.22924681724976,3.68582944341405,1747.94759089024,6.31057580472527,4.58101172478276,1961.90846490004
1025,3.74579241,4.543954714,0.493945709,3.5211178,7.3211178,23.65436677,5.8211178,4.7211178,2.5,12,34,29,25,4.42179634959683,4.28768336623122,4.10271993377326,3.22223534305139,4.78758134176039,4.99870940449591,610.935408634395,2.60574618073618,2.41086339037524,104.935555723321,1.8819857075349,1.65522041991234,4.11282529112319,4.95701251714919,4.59998581574825,1026.83238585824
1026,4.907269848,6.246754022,0.668543546,2.303181875,4.703181875,14.09367443,3.803181875,3.103181875,1.6,55,128,128,71,5.97753227908379,5.75537068290204,5.4621296966948,4.10335628230143,3.81028354821085,3.63318845069674,58.5289322172806,4.63924019866309,4.21070933552775,471.028112230927,3.66332634601074,2.91121624197296,17.9602543470411,3.73358908454217,2.07953841347951,4.46475684927275
1027,3.301033445,4.73808361,0.29600451,4.030479926,7.330479926,42.54363853,6.130479926,5.230479926,3,33,48,87,117,4.19702213059823,3.9662736725592,3.7306691533261,2.78849336004532,2.94043919015363,2.90276283798811,886.073072712466,1.74702981900859,1.56451435816471,925.259613605533,1.91354522935046,1.54264697105,959.977254254503,2.46076704071583,1.3694502653401,210.989119128287
1028,4.211440118,4.569640143,0.512569097,4.967326735,11.46732674,124.9110532,8.667326735,6.867326735,3.5,185,511,891,745,4.55684081812574,4.51587712142654,4.43437859805794,3.80973174432142,3.63731404020208,3.56892052645877,619.543690429532,3.40585875900638,3.23821225886141,734.858143305927,3.64098448826075,3.33322463840389,851.821850381537,3.90867011490514,3.0148031891928,101.632502412472
1029,6.344276153,7.127999305,0.638350019,3.458494513,7.058494513,275.5072385,5.558494513,4.658494513,2.6,139,506,907,952,7.0492715497204,6.92289456127245,6.76367813609655,5.77229575690817,5.70723229203196,5.63876033212632,992.268212852037,5.98713603753416,5.77404674558006,1199.27720975352,5.45923826848072,5.01422717765466,1259.18307725265,5.68663583376122,4.28652220703585,496.72566366892
1030,2.909513156,4.102891793,0.27000341,4.573659148,8.373659148,40.7841502,6.973659148,5.973659148,3.4,93,243,431,258,3.67514526523358,3.47865138131729,3.28515625651114,2.4645568515973,2.71859065648146,2.64089856760672,102.243202077689,1.92557165696387,1.61764679305878,730.513915973177,3.12255813328733,2.73221703560044,898.024466392257,2.98482982073666,2.03137394903252,1149.48642747071
1031,7.995413189,8.904559885,0.835206596,2.73203339,5.63203339,239.7794501,4.43203339,3.63203339,2,333,756,1244,1061,8.82388661166964,8.68477368621423,8.47583281031656,7.2289950888658,5.99434758476016,5.81432427131621,804.67244622144,7.58636254817193,7.28174152446965,1510.49745676369,7.1927366100944,6.63997477740747,1675.76142114977,4.10553754550665,121.643345430363,-0.0181214030667638
1032,5.363212205,7.032497728,0.546266905,2.632680507,4.932680507,45.32234722,4.132680507,3.432680507,1.9,66,111,204,144,6.55729709345012,6.29685054903885,5.95420155057561,4.54162082387539,6.0612894582421,5.96706006326848,60.3412419789548,6.20737424881395,6.01340540821445,1643.44511179563,3.64077315565319,2.95134877131928,1512.04705774574,3.11360876577058,121.250836053853,-0.0105507202283691
1033,5.232688774,6.438950598,0.722188399,2.31911701,4.91911701,17.09353772,3.91911701,3.21911701,1.6,48,96,125,166,6.25446127032016,6.05909923877857,5.80920753760455,4.41132766530638,5.11634890087965,5.0494289626717,108.046265322636,3.45685800981254,3.14946814821928,17.5815742379045,4.31422162009411,3.89647482535666,70.114939009973,4.17850713113576,1.94005902364114,295.520532430811
1034,1.261450348,1.770610909,0.098664077,12.63191777,21.93191777,114.9150463,18.43191777,15.83191777,9.7,309,797,1265,1101,1.56720826374244,1.48331527815505,1.39930051347693,1.09064792224487,0.997964496006418,0.950898851283501,297.895589307892,0.974444555323928,0.871278834189739,311.808423284113,1.14406755106278,0.992687085583679,350.095705584236,0.759565641265941,39.9840464290848,-0.00161020032768329
1035,6.966372717,7.450420128,0.730697786,3.741413888,8.441413888,451.8740814,6.441413888,5.141413888,2.7,70,309,674,635,7.4348102602223,7.38311079960844,7.27639391140825,6.41440017674337,7.13647912012676,7.12943306838844,308.226369569765,4.66550463035303,4.4579214144358,1030.74252373226,5.71842538335158,5.35930090495471,1235.81435477841,6.07638984014219,4.73058665539204,94.2855662149199
1036,5.789547008,7.020952315,0.6118369,2.845109251,5.545109251,77.45099388,4.545109251,3.745109251,2.1,217,675,1347,1327,6.78492402022971,6.58575975886185,6.31095718494564,5.07832493530068,4.26057169451133,4.10999563826151,531.232435082582,5.24679487852882,4.98415498929406,1412.22958057776,4.74760701656689,4.2202873112654,174.453720667717,5.17329826644698,3.53848715694458,465.82609561281
1037,7.547431074,8.897167416,0.755489461,2.496161475,4.896161475,150.1332387,3.996161475,3.396161475,1.8,295,586,1022,667,8.67697762881712,8.46256555131947,8.21332737302093,6.61334182329794,6.77502575951293,6.57174172643,47.3050529252069,6.35531983061342,5.96653469487421,1485.45004722877,6.94033989723985,6.2838820219801,1820.98739151781,6.46138141151676,4.23749297118171,527.028213365465
1038,5.24715759,7.019719519,0.48123788,2.859910665,5.259910665,68.35074921,4.359910665,3.759910665,2.1,20,12,34,36,6.46124427913534,6.15852157661185,5.87023703719361,4.46453685290058,6.32292013119379,6.57872965251041,83.7242459866595,1.2283943298582,1.01144943506464,5.66601145493109,4.0787427948369,3.71641724461611,149.715707353462,7.19392882115263,6.63938347588918,26.4667775961469
1039,6.076609109,7.71677681,0.517396,2.993061934,5.493061934,186.0543198,4.593061934,3.893061934,2.3,42,112,156,115,7.26685951734387,7.00003177920251,6.68720593131682,5.36919456836629,3.91771881261191,3.81980769494062,1264.34691136614,6.32757444126051,6.08442179415591,1610.35831630559,3.81794232656874,3.21493576530439,15.4513980482141,5.35470010114265,4.2179400707828,10.5388775314859
1040,5.377069219,6.77118523,0.585039389,2.701383262,5.201383262,45.39822057,4.201383262,3.501383262,2,2,12,12,75,6.4482611219787,6.1915165349354,5.8981426777301,4.66979873096924,0.420814260059766,10.4956154453317,0.0786706533023338,4.12520876750829,4.35800501042542,17.5713643464919,1.82541860716627,1.58130449171574,39.1639031661228,5.43346323345384,3.89784691611198,40.4987314296608
1041,3.316196846,4.917724789,0.27699304,4.050238393,7.250238393,48.2368243,6.050238393,5.250238393,3,28,67,96,86,4.25766152295823,3.99739935871598,3.76909873887552,2.77545297281897,4.02249967684265,4.03185309725244,982.639593129085,2.26043496631142,2.0316249775514,52.6213869636246,3.25422692728415,2.94478818655932,174.832767613564,1.98148519038398,0.754419094688108,3.96559302323833
1042,5.449964443,7.070755716,0.504914436,2.917430738,5.317430738,86.12962705,4.417430738,3.817430738,2.2,20,67,114,157,6.58830677102589,6.31077117365391,6.04185447486447,4.74241562704748,2.3761402500122,2.31596682915505,54.5296829361775,4.23308569983259,4.02006284719353,864.92826538926,4.99593806330237,4.63752648499786,138.019592012269,5.10234090346686,3.49349759419102,2025.97381766155
1043,6.554248489,7.708178442,0.658311643,2.884816719,5.684816719,151.08373,4.584816719,3.884816719,2.1,111,280,491,451,7.52551302718369,7.33134663509816,7.11076040223157,5.77371992679306,5.17581871092078,5.0480057811964,1206.96372338433,5.17908082514602,4.83818800234639,253.337344512384,5.71070721860479,5.14183089734897,484.3299059765,6.08536366829529,4.31801110487585,1567.82581261431
1044,3.876194776,5.283018679,0.466886591,2.834013796,5.634013796,14.96662669,4.534013796,3.834013796,2,9,4,7,10,4.90239641967551,4.64690156488578,4.40100876017478,3.20643418913144,4.05312443366058,10.8407903269858,1.02206629556364,0.586120655058566,0.588700657904127,4.59202090687841,2.94031492214737,3.25586046752291,50.7549458452323,2.24458412415917,1.76513848877198,33.9382471216336
1045,8.258183014,9.748293839,0.854436846,2.198221896,4.398221896,119.1076158,3.598221896,2.998221896,1.6,192,359,539,556,9.52086333541377,9.29777756992019,8.99605318047963,7.26398788785311,8.0217559887093,7.87495109310944,327.783002056235,7.56489664137181,7.23084206654603,1776.24474805054,7.32147468485516,6.70237985012439,318.427497589104,6.82889178237518,4.21612422432865,47.068402527901
1046,4.635095236,5.130888184,0.682152395,3.425738411,8.125738411,32.68493094,6.125738411,4.825738411,2.4,92,294,479,368,5.11080180064935,5.05229013083352,4.94010358385011,4.13277337331503,4.67016357210177,4.63077275189347,872.556676874646,4.38588147460386,4.17616122809919,326.340262399627,4.36926981784159,3.96969941741923,418.798861454816,3.85541767712401,2.49018314116046,92.1376246793291
1047,2.924701761,4.267326319,0.258630948,4.471085781,8.071085781,40.28466144,6.771085781,5.771085781,3.3,13,79,107,54,3.73815608241645,3.52667465864783,3.30806707212258,2.44974740598562,1.53093973163217,1.54287321774029,35.9569046677642,3.19635128266251,2.95209416453505,445.333545104027,2.36545165720828,1.87640506047764,977.412863769485,2.90250213145562,1.91775527041353,1859.99637389795
1048,2.07873576,3.357087094,0.173691684,5.558714227,9.958714227,25.85582714,8.358714227,7.158714227,4.1,36,123,186,143,2.76177660715083,2.57106115710515,2.38890536010855,1.71011623565565,1.05048224100021,0.97592217998241,8.11585127063921,0.686886275836049,3.59341582131562,0.02339331480452,0.910677173487761,43.8241278930977,-0.00293770010048451,1.32299245789925,4.01978737503452,-0.0459041749235678
1049,4.868406221,5.71373489,0.754128568,2.533921612,5.733921612,14.94290935,4.433921612,3.533921612,1.7,17,58,142,113,5.6380548774281,5.51201476250199,5.31607506034447,4.12830698807557,1.81462785301386,1.69086356190812,408.191712949609,3.28063378443322,3.05140795921827,28.1316386611789,4.41733394990588,3.89626344127396,255.343199277849,3.4845762014545,1.26997503576577,43.9105787302361
1050,1.980132055,3.882659064,0.137568395,5.18532791,9.08532791,18.52528145,7.78532791,6.68532791,3.9,90,262,420,410,2.77009617149123,2.55222509758177,2.33486549324095,1.61215127021374,1.20274101609166,1.07729266469021,428.052407977079,1.51820250263262,1.32410160186695,74.6621843230282,1.57098516993329,1.24368831321306,310.298755994603,1.23321760837692,3.87049330829328,-0.00962916380709266
1051,5.081616105,6.314676721,0.488676485,3.34245094,6.24245094,106.4685976,5.14245094,4.34245094,2.5,234,618,936,1098,6.01578156648856,5.80302866830723,5.55827078867897,4.45354389279808,4.3194945883108,4.19025220076204,103.932803852585,4.53877291144476,4.2601860833661,1182.28583060367,4.533001060127,4.11465532699012,1316.65548942855,4.68657407452484,3.34305537264251,1741.79967805988
1052,4.696928027,5.048381737,0.525743149,5.068530163,11.56853016,255.4666346,8.768530163,6.968530163,3.7,85,189,400,353,5.03685409795356,4.99814089091917,4.91894839293282,4.32670783939366,3.11485698183417,3.07341864399148,80.0816887333118,4.7176860812057,4.63699250052732,34.2610917492316,3.55572974325945,3.31367738030996,50.1554646944053,4.36217877808176,3.62179955587125,1453.09961195361
1053,8.5263059,9.658491274,0.877570111,2.442753806,4.942753806,208.6636439,3.942753806,3.242753806,1.8,108,213,434,576,9.53227716709191,9.35494021295749,9.09741945624603,7.66833880495717,7.82000221123383,7.69424548625879,1412.84929656403,6.63935332171681,6.34078882195657,1642.04228946043,6.67523889047138,6.12192312653458,1813.88973106226,7.82046509631957,5.97349083542328,2666.47587445794
1054,2.35970451,2.567230493,0.290088269,8.670900157,19.87090016,112.7937794,14.97090016,11.97090016,6.2,97,420,644,509,2.55917569501581,2.53385905264974,2.48755474392743,2.14225321675057,1.39349486581957,1.36041699784227,51.8320704487781,2.26925975929732,2.16998368674225,455.413616950361,1.89933861012508,1.7005504596422,23.1562165903807,2.17278017679388,1.57575616214695,74.4554851657574
1055,2.823747726,3.257527929,0.326536053,6.174466513,12.67446651,78.24023933,10.07446651,8.274466513,4.5,215,600,1038,916,3.20558977759354,3.1361332129616,3.0390221971577,2.50809888330019,2.21253773943082,2.13894501147717,528.333983762625,2.13440126747743,1.98963403852633,134.770867838739,2.38970433193855,2.13351685365009,682.599941645705,2.3895501914643,1.64301135628728,1000.97105257259
1056,7.949327118,9.643091906,0.895220884,1.942859119,3.842859119,53.49316917,3.142859119,2.642859119,1.4,57,96,175,288,9.33395342480308,9.06458877753065,8.73798379474293,6.88942744275603,5.31841188355534,5.11556100107524,844.164042005911,7.94112058891064,7.71861861473884,257.352081398667,6.29016525485014,5.70621485751546,149.45316853381,5.0985366859599,263.831740250048,-0.0129318138263318
1057,6.252371149,7.063638752,0.67149589,3.222830799,6.622830799,161.918393,5.222830799,4.322830799,2.4,109,123,204,165,6.98091457211697,6.85184642901421,6.6760470438506,5.65394823797837,6.55698261440192,6.45808350971386,45.1609763069387,3.71158765210946,3.39266780870566,23.0951424643825,5.64612536551342,5.22199464652308,31.0156678421005,3.10694110240238,123.943890622886,-0.0118885528494741
1058,4.956646925,5.51034871,0.609990765,3.766871681,8.366871681,83.98281763,6.466871681,5.166871681,2.7,99,304,441,322,5.47687806689045,5.40368817905871,5.27463000231343,4.44888072408921,4.52335868506364,4.47092849746783,837.661687979561,4.32165120778994,4.09450727446339,179.073716807105,4.80587252533732,4.4066515754456,521.07884316431,3.80437171907081,2.50790880335846,35.726268291486
1059,6.355399365,7.538213127,0.543692992,3.406497882,6.306497882,424.3785414,5.106497882,4.406497882,2.6,512,977,1356,1333,7.29378000432667,7.06885159201026,6.851471296237,5.70442583098764,5.82167263600567,5.64785119264083,1141.67557909753,5.79935997741679,5.47233370497866,1301.6175703276,5.27228730109543,4.75982249560467,1369.73485810886,5.67954884555765,4.10586532038924,1940.82947197513
1060,2.288437059,3.336462257,0.138964206,8.333105633,13.73310563,457.1785236,11.73310563,10.23310563,6.6,11,65,87,154,2.84161150779829,2.6830654500455,2.53163238066496,2.00304197537538,0.53761895005383,0.515406624911733,10.6357111918621,1.80754877795493,1.72036927109902,540.868150982024,2.22287186308147,2.13119439065085,28.3029595525393,2.02810941706852,1.53264041663244,153.370760957639
