tree.number,lambda.init.sim.80,lambda.final.sim.80,alpha.sim.80,mu.sim.80,lambda.init.fit.80,lambda.final.fit.80,bamm.lambda.final.sim80,alpha.fit.80,mu.fit.80,bamm.mu.80,netdiv.sim.80,netdiv.fit.80,bamm.netdiv.80,ntip.80,lambda.init.sim.50,lambda.final.sim.50,alpha.sim.50,mu.sim.50,lambda.init.fit.50,lambda.final.fit.50,bamm.lambda.final.50,alpha.fit.50,mu.fit.50,bamm.fit.50,netdiv.sim.50,netdiv.fit.50,bamm.netdiv.50,ntip.50,lambda.init.sim.20,lambda.final.sim.20,alpha.sim.20,mu.sim.20,lambda.init.fit.20,lambda.final.fit.20,bamm.lamda.final.20,alpha.fit.20,mu.fit.20,bamm.mu.20,netdiv.sim.20,netdiv.fit.20,bamm.netdiv.20,ntip.20,lambda.init.sim.s20,lambda.final.sim.s20,alpha.sim.s20,mu.sim.s20,lambda.init.fit.s20,lambda.final.fit.s20,bamm.lambda.final.s20,alpha.fit.s20,mu.fit.s20,bamm.mu.s20,netdiv.sim.s20,netdiv.fit.s20,bamm.netdiv.s20,ntip.s20,time.80,time.50,time.20,time.s20,decline.length.80,decline.length.50,decline.length.20,gamma.80,gamma.50,gamma.20,gamma.s20,cga.80,cga.50,cga.20,cga.s20,gamma.orig.80,gamma.orig.50,gamma.orig.20,gamma.orig.s20
27,5.960119,2.25e-14,0.9512418,0.05574939,2.57080593000127,9.56948926037162e-08,0.00125,0.491858631078578,0.0921857433353784,0.3005094243,-0.05574939,-0.0905716145,-0.2992571236,58,5.960119,1.48e-07,0.9512418,0.05574939,4.46591027698433,0.0723900373947357,0.000858248,0.225514151996553,0.83809190612876,0.161054703,-0.05574924238,-0.7648178816,-0.160196456,150,5.960119,0.000435845766,0.9512418,0.05574939,5.19360670117941,0.000214226194872453,0.001063261297,1.02196252716866,0.0208175470232994,0.0491264123,-0.05531354423,-0.01906401905,-0.04806315101,254,5.960119,0.3777544972,0.9512418,0.05574939,3.6542070859424,0.00115548213534282,0.000989,0.252803809473558,0.36445933207336,0.2020335858,0.3220051072,-0.2110897532,-0.2010445064,67,34.91145,18.411453,10.011453,2.9,29.999997,13.5,5.1,-0.9775271847,-0.9295496491,-0.8307803017,-0.9654340562,34.77893701369,18.27894001589,9.87894001589,31.87893701369,-12.6702004194306,-19.5868264984938,-22.8426817095017,-9.35849743654581
28,8.543084,0.04869130999,0.9910345,0.8622117,9.34025034989898,0.06412001567891,0.08353124732,0.958069569948018,1.03082607629028,0.930216339,-0.81352039,-0.9659655436,-0.8466850916,108,8.543084,0.1599309204,0.9910345,0.8622117,8.21199248282188,0.100260748778043,0.081751878,1.10157523713399,0.601836618019311,0.172672899,-0.7022807796,-0.5006865407,-0.090921021,270,8.543084,0.3533890499,0.9910345,0.8622117,7.39047406495574,0.25861418993215,0.2298640869,1.04790590590875,0.522064509592799,0.06938857568,-0.5088226501,-0.2617401465,0.1604755112,442,8.543084,1.749739407,0.9910345,0.8622117,8.29886961512589,0.198726489516915,0.1508914512,1.03684081586735,0.760639982844844,0.1815191333,0.8875277073,-0.6191643814,-0.03062768208,348,5.214124,4.014124,3.214124,1.6,2.9,1.7,0.9,-0.6765929249,-0.5298557115,-0.3844876969,-0.4367986007,5.19934242659,3.99934242716,3.19934242716,3.59934242716,-12.0653802069702,-15.0240024076096,-13.9691317399214,-3.98467537411589
29,6.779227,0.3683767485,0.44304,1.331315,5.45941200239341,0.514049394838881,0.4511644664,0.389282825044081,1.48196202120483,1.232093671,-0.9629382515,-0.9398718806,-0.780929205,156,6.779227,0.5737227052,0.44304,1.331315,5.50026995615299,0.707194519951386,0.609592151,0.404619943716736,1.45276855875243,1.087538061,-0.7575922948,-0.7178782761,-0.477945911,349,6.779227,0.8177675991,0.44304,1.331315,5.28492799980813,0.854274912057909,0.7097403384,0.426826072135842,1.28369116697065,0.7151738046,-0.5135474009,-0.3956961534,-0.005433466169,562,6.779227,1.960797118,0.44304,1.331315,5.93608875915499,1.49673440664732,1.231846877,0.421390985398442,1.62702418575567,0.6210871718,0.6294821185,-0.1680291042,0.6107597049,743,6.573926,5.573926,4.773926,2.8,2.9,1.9,1.1,-0.187418767,-0.1047134863,-0.07937344265,-0.01005557381,6.0695639759,5.0695639759,4.2695639761,3.26956397634,-4.02841369827726,-3.37853158869443,-3.2533430359507,-0.328262945559268
30,2.533612,0.1064758767,0.1811603,0.4454495,1.64300402498258,0.0880931206870835,0.09625975727,0.189326754668619,0.437508012240808,0.3336706827,-0.3389736233,-0.1594133746,-0.2374109254,13,2.533612,0.1833503504,0.1811603,0.4454495,0.635214734348619,0.181708824144058,0.201303118,0.100493059987429,0.151353865466957,0.186,-0.2620991496,0.1663193947,0.01535358,43,2.533612,0.2731309815,0.1811603,0.4454495,1.06629247003739,0.289091903243544,0.2911278555,0.127284645706009,0.301755656327604,0.244671388,-0.1723185185,0.1629658958,0.04645646746,55,2.533612,0.6751474028,0.1811603,0.4454495,0.937871985291761,0.403085240847331,0.4383583502,0.103562448030014,0.219141422200508,0.2458202969,0.2296979028,0.09046234209,0.1925380533,72,17.49546,14.495463,12.295463,7.3,7.899997,4.9,2.7,-0.3599704245,-0.1014216176,-0.06206296168,-0.03350528075,15.4541661495,12.4541691499,10.2541691508,8.1541661499,-2.06787265445003,-1.12482015253109,-0.782584169783653,0.317139350812343
31,3.85225,1.12e-11,0.8646317,0.0649347,1.22855690766529,0.00425587656234753,0.0117,0.184917345267772,0.199749932613777,0.1236041086,-0.06493469999,-0.0663876302,-0.1119069619,6,3.85225,2.21e-06,0.8646317,0.0649347,3.08602690736652,0.00141470132897192,0.010662459,0.464882857667319,0.254056208560987,0.224157836,-0.06493249215,-0.1944715772,-0.213495377,18,3.85225,0.001216619927,0.8646317,0.0649347,4.059505705614,0.0183725706669954,0.03337796401,0.584390616351895,0.375619042439253,0.2940736207,-0.06371808007,-0.3488314614,-0.2606956567,33,3.85225,0.3731226113,0.8646317,0.0649347,1.43094174750962,4.67725411434853e-05,0.00944,0.36970980840674,0.09758979816876,0.1375323568,0.3081879113,-0.1126891359,-0.1280922405,8,30.72228,16.622277,9.322277,2.7,26.000003,11.9,4.6,-0.8613385357,-0.8689769111,-0.6826270492,-0.8848022475,30.636902975,16.5368999768,9.2368999758,27.9369029771,-2.98376421278816,-6.02044864225465,-6.58301686210294,-2.60003269241479
32,5.880608,0.02104001482,0.7776414,0.5514328,5.69131054626931,0.0384654081111747,0.05373554537,0.708958638724045,0.685511476055598,0.6286683932,-0.5303927852,-0.6391577993,-0.5749328478,76,5.880608,0.08530052527,0.7776414,0.5514328,6.23424714278642,0.120903349387767,0.108222295,0.75126028109724,0.763584879881548,0.525165126,-0.4661322747,-0.629243061,-0.416942831,166,5.880608,0.2006548268,0.7776414,0.5514328,6.50846181294791,0.293505080463281,0.2268623882,0.747048445963044,0.870767206595356,0.3170906011,-0.3507779732,-0.5572691261,-0.09022821289,276,5.880608,1.148679725,0.7776414,0.5514328,6.49101811563695,0.151125051091669,0.1248387269,0.759874081637856,0.800952836358322,0.4770979612,0.5972469253,-0.7038710257,-0.3522592344,191,7.243685,5.443685,4.343685,2.1,4.2,2.4,1.3,-0.6614372271,-0.4877768839,-0.3357383252,-0.4557345259,7.04827645133,5.24827645233,4.14827645293,4.94827645233,-9.85519272246887,-10.8194146755494,-9.62579987980515,-4.24138288234472
33,5.062753,0.5739430702,0.3544821,1.604437,6.11349358559048e-05,5.41335348180863e-07,0.4861773027,4.06917595030112,3.75777242748917,1.086160646,-1.03049393,-2.366565452,-0.5999833433,2,5.062753,0.8476438171,0.3544821,1.604437,34.999129739126,0.191122555279055,1.535242842,84.5653873576747,1.77963533633082,0.999835829,-0.7567931829,120.3067566,0.535407012,3,5.062753,1.125571517,0.3544821,1.604437,13.867961341778,0.870291017789619,0.7365495753,2.07256274008021,3.15013443956332e-05,1.088311954,-0.4788654832,86.36270931,-0.3517623789,3,5.062753,2.24028161,0.3544821,1.604437,1.56961521596538e-05,3.48373634689984e-07,0.5244857586,4.06917659167372,3.75777200766832,1.060851574,0.6358446095,251.6523627,-0.5363658153,2,6.141736,5.041736,4.241736,2.3,2.9,1.8,1,NA,-0.7733762955,0.3200621281,NA,1.161611065,0.0616110653,1.335790134,0.9357901343,NA,-1.33952703721478,0.554363867377098,-1.98863511114678
34,7.414323,0.03221819897,0.8152481,0.6578321,7.24403584470775,0.0384518725203752,0.04332551781,0.793225251522846,0.741590742208352,0.7006281482,-0.625613901,-0.7019744525,-0.6573026304,220,7.414323,0.109442974,0.8152481,0.6578321,7.00542834466853,0.125313912319095,0.104727383,0.788313542316666,0.753212061657808,0.550110073,-0.548389126,-0.6258004885,-0.44538269,484,7.414323,0.2473122549,0.8152481,0.6578321,7.01848552399173,0.258607304644401,0.1942414321,0.804318781130102,0.705567725841239,0.2303091926,-0.4105198451,-0.444307311,-0.03606776051,817,7.414323,1.338289974,0.8152481,0.6578321,7.11276095910662,0.191831656107757,0.1495575351,0.802166964319733,0.735649686223194,0.39504596,0.6804578737,-0.568870155,-0.2454884249,675,6.671144,5.171144,4.171144,2.1,3.7,2.2,1.2,-0.6788719037,-0.485384351,-0.3597706934,-0.4117023717,6.6040842273,5.1040842273,4.1040842276,4.5040842273,-17.3610788338001,-18.4573741915206,-17.7895603461301,-8.05713143350169
35,5.465094,0.02515340302,0.5921969,0.4858878,5.4402952878909,0.0261828890549833,0.0267448112,0.58811646275729,0.485977042781894,0.4602350662,-0.460734397,-0.4594864736,-0.433490255,348,5.465094,0.08723509245,0.5921969,0.4858878,5.44953538951517,0.0944893799807664,0.08288160415,0.581428660376562,0.512637844416256,0.4168427835,-0.3986527075,-0.4184826271,-0.3339611793,805,5.465094,0.1883802745,0.5921969,0.4858878,5.23832155130136,0.19341432236171,0.1626508483,0.581425284640576,0.467571462056932,0.2619023762,-0.2975075255,-0.2741746629,-0.0992515279,1292,5.465094,0.9811894801,0.5921969,0.4858878,5.21809831032302,0.129855006894426,0.1102736197,0.598243855917743,0.435156892097596,0.2851906402,0.4953016801,-0.3188333586,-0.1749170206,1073,9.086747,6.986747,5.686747,2.9,5,2.9,1.6,-0.6744339381,-0.4795415511,-0.3523709383,-0.416653702,9.07385330843,6.97385330943,5.67385330943,6.17385330943,-21.7289176010852,-23.5366496974525,-21.9207578927495,-7.61717394829017
36,7.526138,0.1098773764,0.630522,0.8801457,5.52450542851924,0.0982121469109605,0.09612059665,0.633588159111349,0.739346855401759,0.5915399181,-0.7702683236,-0.6222283049,-0.4954193215,119,7.526138,0.2656277212,0.630522,0.8801457,4.98361030329318,0.235921025256605,0.191653189,0.614963745436282,0.612779345899274,0.263152943,-0.6145179788,-0.3538241487,-0.071499753,314,7.526138,0.4685138127,0.630522,0.8801457,5.515282724391,0.489618574902508,0.3929583457,0.596419889778598,0.8051256663755,0.2368216683,-0.4116318873,-0.2848400364,0.1561366773,461,7.526138,1.555935587,0.630522,0.8801457,5.097638515228,0.545219144320193,0.4551190609,0.579057908207406,0.706471918133138,0.1638304331,0.6757898871,-0.2243642502,0.2912886278,505,6.703608,5.303608,4.403608,2.5,3.3,1.9,1,-0.516238872,-0.3338140929,-0.216847974,-0.1962073673,6.36031315593,4.96031315703,4.06031315703,3.86031315703,-9.67173216625936,-10.2127474417072,-8.04678391523788,-1.86465836094736
37,9.594011,0.1547433541,0.9712131,1.310858,4.20863838085522,0.0510038936174542,0.2059936589,1.14233605681965,0.583414993233529,0.232,-1.156114646,0.0357878257,-0.02617225325,15,9.594011,0.3365472128,0.9712131,1.310858,6.5772528098156,0.409326964005136,0.425896928,0.90654276616848,1.47894724592729,0.262,-0.9743107872,0.3254671896,0.164052681,38,9.594011,0.6027281734,0.9712131,1.310858,9.90562343299288,1.18455311466262,0.7792231138,0.862210763516489,2.92633536734327,0.3656212132,-0.7081298266,-1.356674292,0.4136019006,60,9.594011,2.23517472,0.9712131,1.310858,9.96336089001243,1.15940727881661,0.7978691196,0.910235881272671,2.86925021041578,0.3081902056,0.9243167203,-2.089777159,0.4896789141,58,4.249455,3.449455,2.849455,1.5,2.2,1.4,0.8,-0.5752535942,-0.3064220646,-0.1391529605,-0.1498993234,3.86312981,3.0631298103,2.4631298103,2.3631298103,-3.59245754450229,-3.1844315062928,-1.83555361532817,-1.89775667776064
38,7.733946,1.35e-06,0.9016127,0.1389494,6.04259645885416,0.000398195994894374,0.00342,0.558963361526724,0.319578600781029,0.3805288712,-0.1389480485,-0.3320826325,-0.3771120076,101,7.733946,0.0005189808251,0.9016127,0.1389494,7.02545562922026,0.000171274381535524,0.002655286,0.999822434509697,0.0420060721047981,0.212283188,-0.1384304192,-0.04159724985,-0.209627902,300,7.733946,0.0121795231,0.9016127,0.1389494,7.68482790765838,0.0118318987736948,0.01201204985,0.909110602209358,0.125530707409731,0.05397870459,-0.1267698769,-0.1122829302,-0.04196665473,473,7.733946,0.5660586303,0.9016127,0.1389494,6.56968271418574,0.00176444300108753,0.001795075124,0.574041863791899,0.366203660904747,0.2934105659,0.4271092303,-0.3269113566,-0.2916154908,162,17.25786,10.657861,7.157861,2.9,12.799999,6.2,2.7,-0.9272503692,-0.8229360733,-0.6796997228,-0.9004492546,17.2236691775,10.6236701856,7.1236701856,14.3236691875,-15.979943504217,-24.6056509772731,-25.5498393485531,-10.3862765878429
39,5.244129,0.0001753629306,0.9993253,0.2583145,1.78471301804207,0.000795087697696525,0.04341483228,0.752925558469166,0.106092950226581,0.2502147751,-0.2581391371,-0.07582415906,-0.2067999428,9,5.244129,0.006402403817,0.9993253,0.2583145,2.83985372831257,0.00226814691459498,0.039043495,1.07281405611775,8.02923199061424e-06,0.166,-0.2519120962,0.002412112478,-0.126760206,23,5.244129,0.04724392699,0.9993253,0.2583145,3.33064510221398,0.063683363052058,0.1309084352,0.851252063634617,0.0861670978319943,0.1374557443,-0.211070573,0.006927194492,-0.00654730908,51,5.244129,0.7853632693,0.9993253,0.2583145,3.06449943752427,0.00164673621234724,0.03959262873,0.901825996723073,0.18400075234959,0.2773028693,0.5270487693,-0.1506399281,-0.2377102406,14,10.31272,6.71272,4.71272,1.9,7.3,3.7,1.7,-0.7790622987,-0.7512448491,-0.505760501,-0.7799880264,10.2484444566,6.648444457,4.648444457,8.348444457,-3.57011195474822,-5.96282113322436,-6.13202018929473,-1.91847892911245
40,5.179583,0.0137184969,0.6655028,0.4367494,3.79031827684602,0.0229985440653185,0.03619120887,0.58059398635849,0.401370140974598,0.3120852111,-0.4230309031,-0.3704795782,-0.2758940023,44,5.179583,0.06339604646,0.6655028,0.4367494,4.40821210721721,0.0637271189230017,0.063634343,0.652556751858707,0.382697176825975,0.228841456,-0.3733533535,-0.3089871555,-0.165207113,121,5.179583,0.1609518772,0.6655028,0.4367494,4.70752381585308,0.1514124632511,0.136996906,0.67491878080314,0.402026869740953,0.142554989,-0.2757975228,-0.2371085943,-0.005558083061,195,5.179583,0.9179771967,0.6655028,0.4367494,4.58396003780473,0.0720332610005918,0.06824375694,0.670699085069137,0.373190287795599,0.1901483346,0.4812277967,-0.3665110418,-0.1219045776,136,8.916168,6.616168,5.216168,2.6,5.2,2.9,1.5,-0.6556393457,-0.5195575886,-0.4004313572,-0.504663497,8.79233075115,6.49233075215,5.09233075115,6.19233075215,-7.35953340302723,-9.81675156981188,-9.63534703065726,-2.78158155515325
41,8.831929,0.3796568924,0.6145892,1.560596,8.87829073117539,0.350053524083208,0.2933970004,0.637181018896494,1.51474153649888,1.292108136,-1.180939108,-1.164503807,-0.9987111358,966,8.831929,0.6601045359,0.6145892,1.560596,8.5905854864104,0.644715812765643,0.515614968,0.620363352223085,1.51727205798397,1.02914787,-0.9004914641,-0.8717489302,-0.513532902,2448,8.831929,0.9544657217,0.6145892,1.560596,8.72405509391326,0.96244799917284,0.7509859441,0.61671649515425,1.58491368676569,0.7688776916,-0.6061302783,-0.621009147,-0.01789174751,3717,8.831929,2.429623071,0.6145892,1.560596,8.58185427474556,1.34028978206953,1.066425836,0.624259207806036,1.49883899369252,0.375596288,0.8690270711,-0.1772809484,0.6908295482,4641,5.120267,4.220267,3.620267,2.1,2.3,1.4,0.8,-0.3574245994,-0.1934573157,-0.119952242,-0.08136808632,5.07434805432,4.17434805442,3.57434805452,2.97434805448,-19.2213365734603,-16.5719651410084,-12.6633440381613,-3.37497573833311
42,4.688789,0.5751927638,0.2370556,1.382724,4.41746103733487,0.920986488468153,0.7056308751,0.202938951465242,1.92487307731553,1.400612727,-0.8075312362,-0.8966791533,-0.6949818518,48,4.688789,0.8015786261,0.2370556,1.382724,3.56082785028856,0.906931882853252,0.758600309,0.216205242074687,1.44665435287386,0.986731679,-0.5811453739,-0.4374633166,-0.22813137,129,4.688789,1.016010198,0.2370556,1.382724,3.7958531614115,1.08144947541882,0.9309736264,0.235757291555098,1.41447489158584,0.9009474244,-0.3667138016,-0.2126855456,0.030026202,224,4.688789,1.816573329,0.2370556,1.382724,3.65555225408906,1.53581806354846,1.327337462,0.23274823374329,1.34624250857187,0.5455363915,0.433849329,0.2484848159,0.7818010701,245,8.851191,7.451191,6.451191,4,3.7,2.3,1.3,0.007253440266,0.05552701689,0.05004690757,0.05168297576,7.725845665,6.325845665,5.3258456656,3.7258456653,0.085208629878883,1.08384413055674,1.29155933248707,1.49338663383615
43,4.578789,0.01300110201,0.602231,0.4025226,3.98344674770568,0.000668797655664556,0.1273519376,1.1504304631543,0.472586904812216,0.425,-0.389521498,0.01196184738,-0.2974154339,4,4.578789,0.05859278836,0.602231,0.4025226,2.08677994103086,0.00152708199502643,0.187398692,1.42812693455054,0.163840090600852,0.392,-0.3439298116,0.05281411514,-0.20480662,5,4.578789,0.1445980933,0.602231,0.4025226,1.23602931408131,0.200317688129128,0.4538241304,0.511801637132762,0.179945577155014,0.365,-0.2579245067,0.3957947529,0.08917220191,10,4.578789,0.8480529134,0.602231,0.4025226,1.57828522589714,0.00055666704743766,0.212753049,1.67169345234565,1.51745203260624e-05,0.378495336,0.4455303134,-0.596922608,-0.165742287,5,9.737386,7.237386,5.737386,2.8,5.7,3.2,1.7,-0.9067918356,-0.7851231654,-0.2490399282,-0.7700077458,7.5555861405,5.0555861405,3.5555861405,4.7555861415,-2.22117730006361,-2.3553694963082,-1.22004149921818,-0.762922707712718
44,4.351947,0.004915912015,0.5620064,0.2974136,2.51574595308526,0.00236223106789291,0.01113055089,0.594366565260072,0.136631580467261,0.1087227846,-0.292497688,-0.0008386230627,-0.09759223369,24,4.351947,0.03140912368,0.5620064,0.2974136,1.8673088454186,0.0140136036028993,0.031482274,0.580474333485536,0.0160411936848329,0.103,-0.2660044763,0.01433325696,-0.071244837,48,4.351947,0.09136939485,0.5620064,0.2974136,2.82346484952398,0.142235477902666,0.1605274949,0.438311812051599,0.340938052050772,0.1934389749,-0.2060442052,-0.192252425,-0.03291147994,77,4.351947,0.6811329333,0.5620064,0.2974136,1.8673088454186,0.0140136036028993,0.03049335591,0.580474333485536,0.0160411936848329,0.09831962069,0.3837193333,-0.1732167736,-0.06782626478,48,12.07442,8.77442,6.87442,3.3,7.3,4,2.1,-0.7898621845,-0.6120110042,-0.3462399346,-0.6120110042,11.727978166,8.4279781676,6.817603401,8.4279781676,-6.41687072140891,-7.18950142603134,-5.19359901832396,-1.37699273519161
45,9.847096,0.1653869772,0.8443875,1.254909,11.3130329669705,0.549238124615392,0.1520272126,0.641575607759875,2.45225385115568,1.06271355,-1.089522023,-1.89468087,-0.9106863379,228,9.847096,0.3536249168,0.8443875,1.254909,9.837100184892,0.378229799608077,0.281190853,0.854053769925841,1.3926055156414,0.844183232,-0.9012840832,-1.006246334,-0.562992379,534,9.847096,0.6386190076,0.8443875,1.254909,9.48393749960306,0.64810994878393,0.4530779857,0.861346269425237,1.29643454377082,0.2383515935,-0.6162899924,-0.6403952071,0.2147263922,945,9.847096,2.15389771,0.8443875,1.254909,9.32795464949085,0.721088825367767,0.5263509997,0.878148860849363,1.20954338678535,0.1264531479,0.8989887104,-0.5377998008,0.3998978518,1028,4.839773,3.939773,3.239773,1.8,2.4,1.5,0.8,-0.5168843949,-0.3480492147,-0.2339811782,-0.2175182477,4.7152332063,3.815233207,3.1152332068,2.9152332068,-13.4588597527984,-13.9045552359667,-12.4450715353003,-3.3555610364141
46,6.865923,8.32e-06,0.9084379,0.166191,5.52365892132007,7.34576309181142e-06,0.00589,0.925185967510884,0.163978793007469,0.3416828509,-0.1661826779,-0.1503240504,-0.3357909129,46,6.865923,0.001230687874,0.9084379,0.166191,5.37745616099185,0.00380366403382362,0.008514782,0.794998943930559,0.253920497883362,0.246988394,-0.1649603121,-0.2687314548,-0.238473612,110,6.865923,0.0171507717,0.9084379,0.166191,5.83428794286949,0.0219591558456688,0.02608621935,0.896823911330272,0.240193866712642,0.1298084662,-0.1490402283,-0.1826407354,-0.1037222468,154,6.865923,0.5908389224,0.9084379,0.166191,4.73269586104051,0.000276155591684687,0.00261,0.817560584153407,0.180262124876494,0.1959529629,0.4246479224,-0.04119910609,-0.1933463396,69,14.99625,9.496249,6.596249,2.7,10.900001,5.4,2.5,-0.9181947399,-0.7748493565,-0.6447027455,-0.8797764439,14.6245488204,9.12454782813,6.22454782853,11.9245488245,-10.5492544097205,-13.9472884178595,-13.7670833251402,-5.88300773915318
47,4.656192,7.87e-06,0.6825441,0.1274582,4.34037679811352,0.00108180097648787,0.00229,0.429904806357691,0.337687194522041,0.3003860914,-0.1274503272,-0.2737440618,-0.2980915384,98,4.656192,0.001072486953,0.6825441,0.1274582,4.06992200252698,0.000480501288640586,0.001330395,0.747474056508594,0.0890355804748599,0.087818362,-0.126385713,-0.08699050683,-0.086487967,233,4.656192,0.01434853414,0.6825441,0.1274582,4.0223954278776,0.0090711929752486,0.0104031975,0.734296189797809,0.0678600649185922,0.04776478602,-0.1131096659,-0.05497189843,-0.03736158852,389,4.656192,0.4572833797,0.6825441,0.1274582,4.22301964573881,0.000399092889326281,0.001034762758,0.58282808099641,0.211401875941926,0.1751878082,0.3298251797,-0.3518763372,-0.1741530454,149,19.4717,12.271695,8.471695,3.4,14.200005,7,3.2,-0.9253971637,-0.8174455319,-0.6740096452,-0.8812068622,19.29982893273,12.09982393931,8.2998239418,15.89982894273,-15.7045106331851,-21.5191662920769,-22.9658339941367,-7.99022088736586
